STATION_NM,LOCAL_X,LOCAL_Y,USAGE
제주해양경찰서,126.5397,33.52042,100
서회천,126.60688,33.49855,100
의귀초등학교,126.71523,33.31043,100
신안동,126.63523,33.51957,100
덕수도련동,126.30468,33.26505,99
동병듸,126.46326,33.24269,99
원물오름,126.34655,33.318290000000005,99
신효웃동네,126.61388000000001,33.2674,99
오등상동,126.53358999999999,33.46284,98
석부작박물관,126.53526000000001,33.250009999999996,98
봉성리사무소,126.3127,33.42219,98
환상숲곶자왈공원,126.26343999999999,33.32202,97
서년듸,126.49488000000001,33.23574,97
신흥1번지,126.77368,33.30573,97
화순금모래해수욕장,126.33572,33.2396,96
관음사등산로입구,126.54963000000001,33.422340000000005,96
탐라승마장,126.7178,33.43405,96
신흥1리사무소,126.76581000000002,33.305170000000004,96
삼담우체국,126.51279,33.50196,96
골물동입구,126.33397,33.25095,96
수산리사무소,126.88253,33.44775,95
정든마을3단지,126.47129,33.49007,95
정문동,126.39363,33.24965,94
남원2리복지회관,126.70978000000001,33.293209999999995,94
소암기념관,126.56736000000001,33.24501,94
석수동,126.7548,33.32062,93
삼달1리,126.8433,33.37427,93
서복전시관,126.5703,33.245090000000005,93
일출랜드입구,126.84492,33.38077,93
삼매봉,126.54354,33.2447,93
구엄포구,126.37781000000001,33.48406,92
효돈축구공원,126.61182,33.260709999999996,92
고산농산물유통센터,126.19176999999999,33.29845,92
성연목장,126.75697,33.42255,92
수산1리비석거리,126.88843999999999,33.443540000000006,92
농기구수리센터,126.82151999999999,33.329809999999995,92
메밀동산,126.6538,33.48214,92
이시돌하단지,126.32243000000001,33.34496,91
고림동,126.28511,33.37457,91
세화3리웃동네,126.79206,33.32315,91
사계리동동,126.30823000000001,33.23489,91
추자중학교,126.32576999999999,33.94384,91
서귀포천문과학문화관,126.45733,33.28846,91
둔지오름,126.79796,33.50615,91
더마파크,126.24304,33.35725,90
동백동산습지센터,126.71461000000001,33.50904,90
조수2리웃동네,126.21996999999999,33.29677,90
솜반천,126.55351,33.25322,90
한천동,126.2746,33.39465,90
와산리,126.6801,33.49192,90
존손이굴,126.35933999999999,33.452940000000005,90
한라산둘레길(천아숲길입구),126.47705,33.4095,90
석부작박물관,126.53472,33.249990000000004,89
제주연구원,126.51417,33.46765,89
고평동,126.65626999999999,33.4749,89
제주서부신협,126.25301999999999,33.32703,88
장지동산,126.88202,33.4014,88
대정서초등학교,126.23825,33.23195,88
화성농장,126.88953000000001,33.39197,88
청수마을회관,126.24763,33.31812,88
한남섯동네,126.69046999999999,33.310959999999994,88
거로입구,126.56238,33.50496,88
선흘2리,126.71153000000001,33.45835,87
부영3차아파트,126.48693999999999,33.4764,87
한남교,126.69628999999999,33.31258,87
KIS빌리지,126.27808999999999,33.26941,87
도영슈퍼앞,126.60045,33.24198,87
수산리,126.39453999999999,33.46995,87
꽃동산,126.58863999999998,33.27942,86
오라1동복지회관,126.51638999999999,33.49392,86
일출랜드입구,126.84506999999999,33.38074,86
자운당사거리,126.35776000000001,33.466640000000005,86
홍수암,126.22956,33.35326,86
복호동,126.19657,33.33743,86
대성동,126.6761,33.292809999999996,86
월광로,126.47537,33.4932,86
구오일시장,126.32489,33.43531,86
하귀농협장례식장,126.42589,33.47268,85
성수동,126.4128,33.48095,85
멍중내,126.68585,33.51113,85
금붕사,126.89051,33.500659999999996,85
유수암천,126.40012,33.44313,85
사려니마을,126.65595,33.42627,85
산양리감귤선과장,126.23776000000001,33.30301,84
앞거리,126.42768999999998,33.258309999999994,84
이천장물,126.46748999999998,33.24175,84
한장동,126.16763,33.2904,83
송악펜션단지,126.29235,33.21229,82
정방동문화의집,126.56853000000001,33.2461,82
저지리,126.25655,33.33497,82
종합사격장,126.56625,33.441829999999996,82
막거리,126.40131000000001,33.42726,81
인향동,126.24358000000001,33.27642,81
모구리야영장,126.81815,33.40595,81
광령2리입구,126.4306,33.45929,81
동화로입구,126.57311999999999,33.5124,81
대흘리,126.65906000000001,33.49822,81
대흘1리,126.6541,33.498459999999994,81
상수동,126.33525,33.25626,80
저지리신흥동,126.26396000000001,33.33855,80
첨단과기단지입구교학촌아파트,126.57145,33.45776,80
상효원수목원,126.58575,33.30511,80
추자119지역센터,126.30103999999999,33.95534,80
폭남동,126.7732,33.34519,79
삼남내,126.77633,33.47071,79
심향사,126.62207,33.29547,79
와흘리,126.63582,33.50445,78
주구동산,126.17026000000001,33.32282,78
오등상동복지회관,126.53979,33.45948,78
서의동,126.70448,33.3009,78
대정농공단지,126.22922,33.257220000000004,78
제주항공우주호텔,126.29523999999999,33.30212,78
웃거리,126.40256000000001,33.43942,78
막거리,126.4014,33.42743,77
신엄입구,126.36346,33.47849,77
진양빌라,126.38733,33.243590000000005,77
돗소,126.53613,33.26187,77
평대초등학교,126.83878,33.529759999999996,77
신평리,126.2588,33.26512,77
위미감협,126.66925,33.28107,77
예래생태체험관,126.3895,33.24426,77
고수동입구,126.75706000000001,33.322109999999995,76
지미봉입구,126.90454,33.49515,76
전경대입구,126.87714,33.50679,76
백약이오름,126.79463,33.44103,76
봉개큰동네,126.59881000000001,33.48935,76
방지물,126.22998999999999,33.29707,76
토산1리송천교,126.76133999999999,33.324490000000004,75
주전동,126.17676999999999,33.33602,74
고근산,126.51393,33.26048,74
거물여,126.8005,33.33227,74
용강동퐁낭밭,126.58405,33.47118,74
군모루,126.72237,33.29222,74
월산동,126.49221999999999,33.26012,74
지경동산,126.67176,33.492,74
월림삼거리,126.25606,33.349909999999994,73
석교동,126.34951000000001,33.31033,73
돈내코교,126.58878,33.299620000000004,73
조수2리,126.2145,33.29397,73
다랑쉬오름입구(북),126.82963000000001,33.48595,73
안좌동,126.75583,33.35837,72
하효북문,126.61735,33.26685,72
동모루왓,126.91983,33.4389,72
체육공원입구,126.60831,33.27407,72
제석머리,126.17693999999999,33.31507,72
제주세계자연유산센터입구,126.7104,33.45543,72
도림사,126.30233999999999,33.418420000000005,71
진부동,126.30272,33.288059999999994,71
목다운목,126.68866000000001,33.52017,71
하천리중동,126.84055,33.34755,71
유수암리,126.40201,33.44128,71
의귀서동네,126.71173999999999,33.30964,71
상덕천리,126.75153999999999,33.481190000000005,71
대한목공소,126.59518,33.49927,70
번개과학체험관,126.58627,33.28918,70
하례1리복지회관,126.62893000000001,33.26905,70
진동산,126.79534,33.33316,70
작박동네,126.42367,33.25327,70
도련서마을,126.57866000000001,33.51226,70
강정의례회관,126.47979,33.2381,69
창천초등학교,126.37104,33.264759999999995,69
미타요양원,126.85212,33.44658,69
법기동,126.17285,33.33027,69
하례2리,126.60623000000001,33.28933,68
청수리,126.25832,33.30685,68
성산청소년수련원,126.84023,33.36144,68
불미터,126.71471000000001,33.31922,68
신엄포구,126.35,33.47298,68
하늘정원,126.78028,33.51372,68
위미2리교차로,126.66166000000001,33.27775,67
모진이작지해수욕장입구,126.33098999999999,33.948640000000005,67
주르레마을,126.48625,33.44968,67
법기동,126.17271000000001,33.33032,67
서건도,126.50491000000001,33.23595,67
밤나무골,126.5946,33.501259999999995,67
소란마을,126.54928000000001,33.455330000000004,66
사농동산,126.70398,33.34279,66
만장굴입구,126.77826999999999,33.54918,66
칼호텔,126.57786999999999,33.24797,66
알진오름입구,126.78416999999999,33.47724,66
오라동주민센터,126.51258999999999,33.4952,65
목선동,126.71815,33.4897,65
응전동,126.30037,33.28295,65
평화박물관입구,126.25858999999998,33.30466,65
향기마을,126.79018,33.34386,65
선흘분교입구,126.70629,33.51599,65
난산동동네,126.87565,33.402159999999995,65
소인국테마파크,126.32056000000001,33.28949,65
섯동네,126.79648,33.38485,65
세성로입구,126.802,33.37863,65
첨단행복주택,126.57563999999999,33.455890000000004,64
개법사,126.33823000000001,33.40442,64
비안동,126.72055,33.282109999999996,64
서귀포초등학교,126.56506999999999,33.243159999999996,64
지방합동청사,126.52308000000001,33.489670000000004,64
명리동,126.26977,33.31758,63
제주성지,126.52587,33.50983,63
산양곶자왈,126.25085,33.29072,63
불미거동산,126.74501000000001,33.317679999999996,63
동상효회전교차로,126.60591000000001,33.2768,63
동수동,126.62241000000002,33.5175,62
사리물,126.69859,33.35022,62
해병대아파트입구,126.4971,33.48045,62
제주삼다수,126.67663999999999,33.4214,62
소암기념관,126.56763000000001,33.24484,62
상덕천리,126.75143999999999,33.48108,62
하례2리입구,126.60158,33.300709999999995,62
세미마을,126.66462,33.46985,62
청수리평화동,126.25933,33.30955,62
더마파크,126.24281,33.3571,62
각시물,126.26013,33.324729999999995,62
대한목장,126.61395,33.301390000000005,61
신도2리,126.17567,33.27763,61
의귀리월산동,126.72125,33.31255,61
대서리,126.29428999999999,33.96252,61
토산초등학교,126.7769,33.31007,61
새별오름,126.3644,33.3608,61
돌선밭,126.42517,33.45397,61
예래동노인회관,126.39282,33.24667,61
상모,126.26579,33.2247,60
테왓동네,126.24297,33.319,60
농협서부지점,126.52426000000001,33.25588,60
금능농공단지,126.24327,33.35913,60
첨단꿈에그린3단지아파트,126.57721000000001,33.4505,60
작박동네,126.42373,33.2532,60
한의원,126.29411,33.96168,60
오당빌레,126.35248999999999,33.45337,60
흙담솔사가,126.5524,33.25885,60
일과2리서림수원지입구,126.22758,33.243390000000005,60
하모체육공원,126.25228999999999,33.21875,59
청소년수련원,126.23881999999999,33.37684,59
제대아파트,126.55735,33.45878,59
월림리,126.26165,33.35477,59
이스트소프트,126.57161,33.447559999999996,59
상명리,126.27005,33.36023,59
오설록,126.28946,33.30507,59
세계자동차제주박물관,126.34867,33.28266,58
제주자동차운전학원,126.53007,33.478159999999995,58
교래분교,126.67926999999999,33.43635,58
하가리노인회관,126.35072,33.45782,58
신시가지,126.50968,33.26035,58
윗가시나물,126.56965,33.46735,58
농협하나로마트,126.7206,33.284079999999996,58
신천지아파트,126.54463999999999,33.50608,58
흥국사,126.3781,33.45244,58
시청후문,126.51078000000001,33.25675,58
진학농원,126.61587,33.29995,57
태흥목장,126.68501,33.37928,57
위미리(위미2리교차로),126.66306999999999,33.277570000000004,57
대천동주민센터,126.47832,33.25107,56
산양곶자왈,126.2508,33.2908,56
오등상동,126.53367,33.46257,56
영흥리,126.29698,33.959579999999995,56
곽지모물,126.30875,33.45319,56
보성리상동,126.27433,33.2508,56
오라초등학교,126.51238000000001,33.48908,55
저지리중동,126.25703999999999,33.3353,55
삼양1동,126.58671000000001,33.525259999999996,55
표선청년회의소,126.82802,33.33729,55
신엄입구,126.36345,33.4784,55
농기구수리센터,126.82171000000001,33.329840000000004,55
존손이굴,126.36197,33.45243,54
온난화대응농업연구소,126.51817,33.46625,54
내영굴,126.78708999999999,33.345459999999996,54
덕수2리교차로,126.31418000000001,33.27668,54
제주노인복지타운,126.43887,33.25436,54
남내소,126.62356000000001,33.269659999999995,54
제주컨트리클럽,126.58505,33.432959999999994,53
제주신화월드서머셋,126.31853999999998,33.2999,53
다랑쉬오름입구(북),126.82988,33.48608,53
명리동,126.26783999999999,33.31926,53
선린지,126.71556000000001,33.49331,53
가문동마을길,126.39577,33.483509999999995,53
서귀포농업기술센터,126.60693,33.28732,53
서광서리3교차로,126.30066000000001,33.29108,53
조수1리중동,126.227,33.3342,53
제주중앙고등학교,126.57128,33.47149,53
붉으내,126.1725,33.31893,52
봉림사,126.54035,33.25473,52
태흥목장,126.68486000000001,33.3798,52
황사평성지,126.55511000000001,33.4864,52
중문골프장,126.40751000000002,33.24985,52
한라용사촌,126.79641000000001,33.534490000000005,51
평대마장,126.81583,33.500679999999996,51
신양입구,126.91338999999999,33.44481,51
이스트힐스,126.63349,33.4816,51
화순해안경비안전센터사계출장소,126.29978999999999,33.22527,51
흥덕사,126.87606000000001,33.39913,51
물진밭입구,126.8616,33.37108,51
선담밭,126.27676000000001,33.27117,51
상위미,126.65553999999999,33.28838,51
신엄포구,126.3499,33.47305,51
한장동,126.16752,33.290420000000005,50
동회천,126.61345,33.50455,50
신양리,126.91632,33.43581,50
새소망요양병원,126.36135,33.27882,50
더라목,126.39039,33.45749,50
셰프라인월드,126.73241999999999,33.43489,50
신풍리화단이소,126.8372,33.35828,50
원동입구,126.33591000000001,33.445009999999996,50
어음1리사무소,126.33062,33.4175,50
상수동,126.33511999999999,33.25627,49
고내포구,126.33717,33.4671,49
위미감협,126.66905,33.28115,49
위미리(위미2리교차로),126.66101,33.27737,49
오조리하동,126.91225,33.458529999999996,49
제3의귀교,126.71916,33.31241,49
하도리개긋물,126.88235,33.50208,49
효례교,126.62268,33.263659999999994,49
진진내,126.54467,33.263020000000004,49
평지동,126.22645,33.28114,48
명춘동산,126.66102,33.28996,48
신흥2리,126.74856000000001,33.31609,48
한전사택,126.32203999999999,33.940670000000004,48
좌기동,126.23404,33.2747,48
한전사택,126.32356999999999,33.94032,48
소길장밭,126.38427,33.4425,48
평화동회관,126.25357,33.307359999999996,47
화북공업단지,126.56546999999999,33.51161,47
아부오름,126.78045,33.44307,47
어썸브리즈,126.27569,33.259159999999994,47
동문성당,126.53251999999999,33.51032,47
송당북문,126.78493,33.47312,47
명리동알동네,126.26816000000001,33.31691,46
색달동,126.41226999999999,33.26177,46
해안동,126.45255,33.46275,46
한울랜드,126.75281000000001,33.4994,46
돗소,126.5352,33.26197,46
종합문예진흥사업소,126.55365,33.24508,46
하도리신동,126.88373999999999,33.523590000000006,46
평대마장,126.81561,33.50075,46
하례1리,126.62926999999999,33.266529999999996,46
환경시설관리소,126.62572,33.47952,46
동광환승정류장(종점),126.33937,33.3102,46
KIS빌리지,126.27793,33.26933,46
평대,126.83915,33.528690000000005,46
토산보건소동쪽,126.76815,33.32748,45
대한목장,126.61407,33.3015,45
조수2리,126.21763,33.29585,45
대흘교차로,126.67971999999999,33.46842,45
회수동,126.44391999999999,33.263690000000004,44
하례1리,126.62905,33.26632,44
웃가름,126.70706000000001,33.508990000000004,44
선돌목동길,126.55081000000001,33.44913,44
청수리,126.25842,33.306909999999995,44
예원동,126.39777,33.46079,44
남성마을,126.55423,33.24295,44
고림동,126.28476,33.37415,44
상도마을회관,126.86532,33.51487,44
동홍동청소년문화의집,126.56798,33.265209999999996,44
서귀포동부도서관,126.60773,33.260670000000005,44
블루마운틴커피박물관,126.83752,33.38041,43
상창교차로,126.35886,33.28047,43
청수마을회관,126.24762,33.318329999999996,43
토산1리운동장,126.76893999999999,33.33283,43
한마음선원입구,126.57027,33.48919,43
신흥1리사무소,126.76616000000001,33.30503,43
신명동,126.28081,33.38875,43
종달항,126.91143999999998,33.497479999999996,43
용마마을,126.50353,33.517070000000004,42
진드르,126.60813,33.5242,42
브릭캠퍼스,126.486,33.45828,42
천지연폭포입구,126.56147,33.241240000000005,42
명월상동,126.27954,33.37495,42
억수동,126.68706999999999,33.526559999999996,42
화순리동하동경로당,126.33795,33.24022,41
장전알동네,126.38523,33.45134,41
알송당,126.78724,33.48375,41
첨단과기단지입구교학촌아파트,126.57161,33.458040000000004,41
신명동,126.3207,33.41863,41
월광동,126.2551,33.29311,41
바겟도동산,126.70822,33.336909999999996,40
수산체육공원입구,126.85083,33.45033,40
동방남비케길,126.69178000000001,33.481970000000004,40
쇠질곳,126.37898,33.467009999999995,40
여객선대합실,126.29717,33.96351,40
소보리당입구,126.38201000000001,33.26419,40
대평리사무소,126.36632,33.238240000000005,40
신촌초등학교(종점),126.61876000000001,33.53273,39
안덕초등학교,126.33507,33.25007,39
서상효,126.59703,33.27288,39
가원,126.5629,33.49866,39
예래오마트,126.39413,33.24972,39
중문동주민센터,126.43323999999998,33.25359,39
멍중내,126.6863,33.51123,39
월광로,126.47425,33.49221,39
이시돌삼거리,126.31695,33.3447,39
저청중학교,126.2521,33.32582,39
의사오흥태비,126.87865,33.40078,38
거린사슴전망대,126.45473,33.307629999999996,38
행원목장,126.77021,33.51765,38
온평초등학교,126.897,33.40745,38
한밭입구,126.35806000000001,33.251059999999995,38
신례교,126.62463000000001,33.293420000000005,38
중문사거리,126.43151999999999,33.25164,38
남원2리,126.70778999999999,33.29553,37
알밤오름,126.7127,33.49678,37
더럭초등학교,126.34607,33.454240000000006,37
광령2리,126.42888,33.45033,37
저지리수동,126.23625,33.3369,37
토산1리운동장입구,126.7691,33.33267,37
신안동,126.63503999999999,33.515,37
상명리동동,126.26928999999998,33.36227,37
인향동,126.2438,33.2767,37
황세왓동산,126.56713,33.49313,37
제6부두,126.54463,33.52312,36
고상동,126.67321000000001,33.508590000000005,36
색달마을입구,126.41358999999999,33.2604,36
거로입구,126.56226000000001,33.50493,36
수산1리큰동네,126.87746000000001,33.44883,36
장작평사,126.32461,33.941790000000005,36
원동입구,126.33588,33.444759999999995,35
새소망요양병원,126.36138999999999,33.27867,35
한남농장,126.6814,33.29913,35
인성리(보성농협앞),126.27691999999999,33.2482,35
까끄래기오름,126.70553999999998,33.43365,35
서부농업기술센터,126.24745,33.35281,35
용주사,126.77407,33.3177,35
계원동,126.33407,33.40975,35
추자면사무소,126.29588000000001,33.962990000000005,35
하천리세골세,126.84028,33.34935,35
온난화대응농업연구소,126.51841999999999,33.46627,35
신양2리입구,126.31894,33.941320000000005,35
세화3리중동네,126.79149,33.321999999999996,35
혼착밭,126.47111000000001,33.23935,35
금악리,126.29223,33.36255,35
성산서부게이트볼장,126.88011999999999,33.38745,34
스위스마을입구,126.67438,33.49154,34
청화마을입구,126.43012,33.456140000000005,34
세곳못,126.38125,33.441959999999995,34
이시돌하단지,126.32226000000001,33.34472,34
위미농협하례지소,126.60968000000001,33.29757,34
위호텔,126.45448,33.28508,34
대흘1리,126.65166,33.49889,34
상모,126.26602,33.2245,34
화순리동하동경로당,126.33865,33.24054,34
성산고입구삼거리,126.90863,33.46503,34
제주시청,nan,nan,33
동복리관광체험어장,126.71654,33.553329999999995,33
관음사,126.55773,33.42661,33
다희연,126.70605,33.48723,33
평화통일불사리탑,126.63493000000001,33.52983,33
행원리오션뷰2차,126.78933,33.526990000000005,33
사회복지법인춘강,126.55125,33.45265,33
일과1리,126.23592,33.2351,33
양돈단지,126.30877,33.359970000000004,33
신선동,126.6987,33.51228,33
영주산,126.80371000000001,33.39813,32
봉림사,126.53996000000001,33.25473,32
명리동알동네,126.26825,33.31678,32
사장동,126.65988,33.53342,32
아부오름,126.78136,33.446529999999996,32
한국BMI,126.5732,33.44899,32
한라용사촌,126.79616000000001,33.53455,32
유건이오름,126.84042,33.41684,32
장안그랜드빌라,126.59624,33.24365,32
동모루,126.71706999999999,33.32785,32
안성리가스충전소,126.2837,33.251020000000004,32
칠전동,126.19465,33.29773,32
애조로광령1리입구,126.43417,33.47213,32
수장동입구,126.21141999999999,33.3419,31
수산2리사무소,126.8637,33.44195,31
도련서마을,126.57864,33.51193,31
토산1리노인회관앞,126.76914,33.3284,31
용흥리마을회관,126.3695,33.4589,31
방지물,126.22997,33.296929999999996,31
의귀초등학교,126.71543,33.31041,31
금악입구,126.35413999999999,33.330690000000004,31
토산1리송천교,126.76141000000001,33.32431,31
법정사입구,126.45822,33.302440000000004,30
대원오등동입구,126.54291,33.47762,30
조천도서관,126.6667,33.53719,30
저청중학교,126.25173000000001,33.32562,30
대정읍사무소,126.25241000000001,33.225609999999996,30
방아동,126.17493999999999,33.2798,30
동사라마을,126.44901999999999,33.467909999999996,30
상위미,126.6545,33.28856,30
명월하동,126.25981000000002,33.397259999999996,29
대성목장,126.74753,33.43071,29
못거리,126.27814,33.39277,29
감귤작목반입구,126.68458999999999,33.5341,29
대천동주민센터,126.47793999999999,33.249340000000004,29
학원동,126.39706000000001,33.474759999999996,29
감귤유통센터,126.80918,33.33214,29
제주평화양로원,126.61112,33.4655,29
월림리,126.25583,33.34618,29
추자교,126.30382,33.95284,29
엘지마트,126.29527,33.961090000000006,29
조수2리,126.21738,33.29557,29
바겟도동산,126.70738,33.33775,28
제주신화월드서머셋,126.31878,33.29997,28
신효웃동네,126.61362,33.26741,28
성산서부게이트볼장,126.88025,33.38748,28
신도2리,126.17565,33.2777,28
알진오름입구,126.78413,33.47691,28
관광단지입구,126.41473,33.256209999999996,28
가문동마을길,126.39578999999999,33.48359,28
행장디,126.56268999999999,33.50112,28
솜반천,126.55332,33.25015,28
효돈축구공원,126.61121999999999,33.26048,27
하천리,126.83946999999999,33.351659999999995,27
금악리,126.28713,33.36658,27
명월하동,126.26337,33.39659,27
남내소,126.62382,33.26963,27
동광환승정류장(종점),126.33932,33.310340000000004,27
혜정원아가의집,126.67768000000001,33.51623,27
와흘리,126.63561000000001,33.503409999999995,26
성산읍공설묘지입구,126.81765,33.433640000000004,26
영산홍아파트,126.53995,33.495540000000005,26
감산리서동,126.34952,33.2567,26
거문오름입구,126.709,33.45304,26
복호동,126.20115,33.33992,26
배낭골,126.23013999999999,33.34583,26
대전동,126.70043000000001,33.31392,26
알송당,126.78735,33.483779999999996,26
탐라도뚜리농장,126.64192,33.50213,25
"남원읍충혼묘지,물영아리",126.69268000000001,33.35954,25
평지동옹기박물관,126.2235,33.28242,25
저지리알못,126.26332,33.33595,25
용암해수단지,126.8164,33.54214,25
앞동산,126.61379,33.26554,25
웃드르빛센터,126.25875,33.302440000000004,25
관동산,126.63569,33.50663,25
중문게이트볼장,126.42799,33.26254,25
제일농장앞,126.6638,33.49438,25
6호광장,126.54923000000001,33.51099,25
산양리,126.23347,33.293820000000004,25
명도암,126.60987,33.473859999999995,25
신흥교,126.75096,33.313959999999994,25
우도봉입구,126.95411000000001,33.49558,24
승준농원,126.40645,33.44838,24
일과1리,126.24243,33.23415,24
성읍119지역센터,126.79444,33.38412,24
토산초등학교,126.77641000000001,33.3117,24
저지리,126.25343000000001,33.3267,24
한림발전소,126.27131999999999,33.40161,24
노루생이삼거리,126.49281,33.42292,24
제2효레교,126.60816000000001,33.28477,24
와흘상동,126.63476999999999,33.49276,24
반참모르,126.5011,33.25,24
하귀리,126.39563999999999,33.47931,24
하늘정원,126.78008999999999,33.51377,24
물곧밭,126.40043,33.457190000000004,24
신도3리,126.18581,33.28666,24
대전동,126.70025,33.31378,24
의귀산하동,126.72097,33.29895,24
더라목,126.39025,33.45753,23
명월리노인복지회관,126.26736000000001,33.38439,23
성전동,126.25725,33.34111,23
충혼묘지,126.48982,33.41827,23
산방산,126.31142,33.23625,23
별진밭,126.6279,33.48888,23
이호동물병원,126.31545,33.35367,23
남원중학교,126.71753000000001,33.28072,23
동일2리입구,126.23403,33.26041,23
서문사거리,126.5198,33.51079,23
풍력생태길입구,126.82412,33.433170000000004,23
새가름마을,126.62845,33.5047,23
체오름,126.76149,33.47404,23
서귀포동부도서관,126.60813,33.26045,23
만장굴,126.77188000000001,33.53098,23
일과2리서림수원지입구,126.22842,33.24273,23
제주이야기,126.40969,33.4291,23
활오름,126.4832,33.26135,22
노리매,126.28753999999999,33.28119,22
못거리,126.27786,33.39258,22
메이즈랜드,126.79953,33.49008,22
와흘상동,126.63458,33.49273,22
아라뜨래별,126.55463999999999,33.437290000000004,22
진근동,126.26397,33.40435,22
낙천폭낭거리,126.229,33.32415,22
성읍분투왓,126.78348999999999,33.40206,22
상명리동카름,126.27175,33.3647,22
거린사슴전망대,126.45498,33.3076,22
고성리외왓,126.41378999999999,33.4455,22
덕수2리교차로,126.31209,33.275290000000005,21
흥덕사,126.876,33.399029999999996,21
신명동,126.32083,33.41857,21
보목포구입구,126.6045,33.24145,21
이시돌단지,126.33463,33.35883,21
신창상동,126.18753000000001,33.3482,21
한밭입구,126.35817,33.25142,21
우진교차로,126.69918999999999,33.46008,21
상하수도본부,126.64996000000001,33.499140000000004,21
존손이굴,126.36228999999999,33.45217,21
용흥리하동,126.3686,33.4619,21
탐라승마장,126.71682,33.43362,21
논오름,126.33348000000001,33.27414,21
평화동회관,126.25355,33.30704,21
진학농원,126.6162,33.29981,20
서귀포농업기술센터,126.60635,33.2886,20
경흥농원,126.73821000000001,33.32301,20
동하동,126.77738000000001,33.34746,20
한남섯동네,126.69165,33.31145,20
백화동,126.71042,33.46683,20
동일2리입구,126.23371000000002,33.260329999999996,20
한흘마을입구,126.66202,33.49565,20
세화3리입구,126.78815,33.33347,20
낙선동,126.69341999999999,33.51455,20
묵리,126.31491000000001,33.94262,19
굴집터,126.86308000000001,33.400059999999996,19
하귀1리,126.41769,33.47241,19
소남동산,126.6317,33.29445,19
금붕사,126.8908,33.50075,19
고산2리전답동,126.20397,33.29505,19
조천체육관(종점),126.64278999999999,33.5401,19
무릉1리사거리,126.20331000000002,33.27052,19
전답동,126.20421999999999,33.29483,19
내영굴,126.78668,33.34582,19
표선도서관,126.83859,33.324909999999996,19
아미휴먼빌,126.5511,33.26321,19
양돈단지,126.3083,33.360279999999996,19
농굴왓입구,126.82616000000002,33.50808,19
고성리외왓,126.41375,33.4456,19
한라도서관,126.51525,33.47586,18
4.3평화공원,126.62162,33.451190000000004,18
흥국사,126.37841999999999,33.45263,18
소길장밭,126.38443999999998,33.4424,18
한울랜드,126.75305,33.49906,18
원님교차로,126.70033000000001,33.305479999999996,18
북촌리,126.6947,33.54743,18
모슬포항,126.25223000000001,33.21652,18
도린동산,126.76827,33.35837,18
대천환승정류장(종점),126.73676999999999,33.43627,18
추자교,126.30091000000002,33.95537,18
장지동산,126.88202,33.40152,18
처남빌레,126.33928999999999,33.448029999999996,18
조수1리,126.2279,33.33783,18
한림발전소,126.27083999999999,33.4017,17
성산기상대관사,126.86922,33.38425,17
서광서리3교차로,126.30065,33.29092,17
하예하동,126.37321000000001,33.23628,17
원님교차로,126.70016000000001,33.30545,17
명도암입구,126.60386000000001,33.48465,17
셰프라인월드,126.73161999999999,33.43468,17
교래자연휴양림,126.66628999999999,33.443090000000005,17
역지동,126.78307,33.34687,17
달산봉입구,126.82603,33.34321,17
볼목당,126.43609,33.25671,17
행원리오션뷰2차,126.78918,33.5269,17
솜반천,126.55333,33.251059999999995,17
어대오름,126.76100000000001,33.50105,17
화순리생태탐방로,126.33355,33.264179999999996,17
붉으내,126.17239,33.31889,16
승준농원,126.40621999999999,33.44845,16
이화농장,126.7321,33.32443,16
명월리사무소,126.26648999999999,33.38675,16
유수암천,126.40066000000002,33.443000000000005,16
유수암리,126.41093000000001,33.42781,16
추자119지역센터,126.30158999999999,33.95843,16
방아동,126.17505,33.279740000000004,16
백구빌라입구,126.42465,33.25462,16
감귤작목반입구,126.68444,33.53419,16
올란이,126.84275,33.34509,16
행원교차로,126.80458999999999,33.545790000000004,16
가시리체육공원,126.77474,33.35238,16
제지기오름,126.61113999999999,33.2453,16
백구동네,126.42595,33.25631,15
하도리개긋물,126.88263,33.5015,15
고망난돌입구,126.85868,33.35309,15
제주이야기,126.40952,33.428960000000004,15
제주조각공원입구,126.32165,33.250640000000004,15
부면동,126.33278,33.41553,15
한장동,126.16783000000001,33.28747,15
관통사,126.82728,33.3268,15
신설동,126.3157,33.46433,15
애월중학교,126.32522,33.46358,15
명월상동회관,126.28301,33.374790000000004,15
전국환경감시협회,126.66078999999999,33.46224,15
열방대학,126.70141000000001,33.536809999999996,15
구좌정수장,126.77186999999999,33.5048,15
서귀포항,126.56393,33.239779999999996,15
한스빌타운하우스,126.40706999999999,33.43203,15
진근동,126.26356000000001,33.40412,15
서부보건소,126.26996000000001,33.41175,15
먼나먼루,126.65023000000001,33.487759999999994,15
해양경찰청제주수련원,126.79063000000001,33.37892,15
고산농산물유통센터,126.19183999999998,33.29834,15
상명리,126.2792,33.35703,15
조성동입구,126.2737,33.35773,14
남영농장,126.73436000000001,33.31497,14
광령2리입구,126.43123,33.459509999999995,14
고수동입구,126.75663999999999,33.321529999999996,14
함덕에덴빌리지,126.6651,33.53015,14
항애골,126.64093000000001,33.271,14
신안동,126.63535,33.51695,14
제주세계자연유산센터입구,126.71032,33.45543,14
심향사,126.6224,33.295429999999996,14
명도암마을회관,126.6107,33.47092,14
용흥리상동,126.36997,33.455729999999996,13
첨단로8길,126.57193999999998,33.44393,13
