STATION_NM,LOCAL_X,LOCAL_Y,USAGE,address
비석거리,126.57751999999999,33.25613,1418,제주특별자치도 서귀포시 동홍동 657-4
갈왓,126.45589,33.49366,1415,제주특별자치도 제주시 이호이동 1553-2
사계리서동,126.2926,33.230270000000004,1412,제주특별자치도 서귀포시 안덕면 사계리 3439-4
한수리,126.2646,33.42224,1410,제주특별자치도 제주시 한림읍 한수리 839
오션팰리스호텔,126.56208000000001,33.24617,1410,제주특별자치도 서귀포시 서귀동 494-7
"방선문3차,4차빌리지",126.52667,33.48766,1407,제주특별자치도 제주시 도남동 659-7
수망가름,126.71314,33.32714,1406,제주특별자치도 서귀포시 남원읍 수망리 244
화북중마을,126.56472,33.52333,1401,제주특별자치도 제주시 화북일동 1995-3
삼달교차로,126.86825,33.36868,1398,제주특별자치도 서귀포시 성산읍 삼달리 20-2
동문,126.53098999999999,33.25732,1397,제주특별자치도 서귀포시 호근동 1309-9
금악리,126.29491999999999,33.35763,1395,제주특별자치도 제주시 한림읍 금악리 2117
표선초등학교,126.83543,33.32875,1391,제주특별자치도 서귀포시 표선면 표선리 466-6
검은여입구,126.58287,33.24819,1385,제주특별자치도 서귀포시 토평동 635-2
신산마을입구,126.45885,33.47922,1385,제주특별자치도 제주시 도평동 15-7
도평동,126.45126,33.480129999999996,1382,제주특별자치도 제주시 도평동 779
서진아파트,126.46391000000001,33.25334,1376,제주특별자치도 서귀포시 하원동 1878
한국전력변전소,126.53743999999999,33.49838,1375,제주특별자치도 제주시 이도이동 444
두모리사무소,126.18528,33.35351,1374,제주특별자치도 제주시 한경면 두모리 3023-8
산여리통입구,126.78143,33.307520000000004,1374,제주특별자치도 서귀포시 표선면 토산리 436-10
신평리,126.2593,33.26467,1373,제주특별자치도 서귀포시 대정읍 신평리 364-4
동회천,126.61536000000001,33.504129999999996,1371,제주특별자치도 제주시 회천동 1284
제일빌리지,126.44483999999999,33.46083,1370,제주특별자치도 제주시 애월읍 광령리 30-3
사려니숲길,126.62643999999999,33.42304,1370,제주특별자치도 제주시 봉개동 산 78-1
신제주오피스텔,126.48971999999999,33.4833,1368,제주특별자치도 제주시 연동 268-5
종합어시장,126.52793,33.5164,1365,제주특별자치도 제주시 건입동 1429
창천초등학교,126.37078000000001,33.2641,1356,제주특별자치도 서귀포시 안덕면 창천리 1440
솔동산입구,126.56369,33.244609999999994,1348,제주특별자치도 서귀포시 서귀동 961
교래입구,126.61662,33.41923,1346,제주특별자치도 제주시 봉개동-457
서호북문,126.52301000000001,33.26113,1340,제주특별자치도 서귀포시 서호동 609-1
동문로터리,126.56792,33.24986,1340,제주특별자치도 서귀포시 서귀동 253-24
GM빌라,126.52081000000001,33.46663,1339,제주특별자치도 제주시 오등동 1899
제주평화양로원,126.61133999999998,33.46524,1338,제주특별자치도 제주시 봉개동 234-200
강창학종합경기장,126.50145,33.26162,1338,제주특별자치도 서귀포시 강정동 1515-2
구산마을,126.53809,33.48314,1333,제주특별자치도 제주시 아라일동 2408-9
금산목,126.80524,33.55366,1328,제주특별자치도 제주시 구좌읍 행원리 1351-2
약천사,126.45034,33.243,1325,제주특별자치도 서귀포시 하원동 1662-4
상가리보건진료소,126.34428,33.452009999999994,1323,제주특별자치도 제주시 애월읍 상가리 1805-4
서홍새마을금고,126.55796000000001,33.26424,1321,제주특별자치도 서귀포시 서홍동 257-4
평대리사무소,126.84228,33.52834,1320,제주특별자치도 제주시 구좌읍 평대리 3344
교래사거리,126.67206000000002,33.43408,1312,제주특별자치도 제주시 조천읍 교래리 산 60-19
황사평,126.56367,33.49457,1311,제주특별자치도 제주시 화북이동 5756
김녕해수욕장,126.75931000000001,33.55617,1308,제주특별자치도 제주시 구좌읍 김녕리 501-2
신산머루,126.43746999999999,33.45006,1297,제주특별자치도 제주시 애월읍 광령리 959
이교동삼거리,126.27115,33.226240000000004,1295,제주특별자치도 서귀포시 대정읍 상모리 2659-3
수망사거리,126.7124,33.32808,1292,제주특별자치도 서귀포시 남원읍 수망리 322-1
월평마을,126.46083,33.24282,1289,제주특별자치도 서귀포시 월평동 510-5
성산리취락구조,126.9349,33.466029999999996,1283,제주특별자치도 서귀포시 성산읍 성산리 299-1
하귀2리,126.39974,33.47878,1278,제주특별자치도 제주시 애월읍 하귀2리 1931-3
제주모자원입구,126.56643999999999,33.46286,1278,제주특별자치도 제주시 영평동 2796
토평사거리,126.58559,33.26883,1276,제주특별자치도 서귀포시 토평동 2223-1
고성1리종합운동장,126.41516999999999,33.45845,1275,제주특별자치도 제주시 애월읍 고성리 1556
제주자동차검사정비사업조합,126.56191000000001,33.510290000000005,1273,제주특별자치도 제주시 화북이동 3583-5
제6부두,126.54445,33.5224,1270,제주특별자치도 제주시 건입동 908-26
왕대왓,126.48362,33.23434,1269,제주특별자치도 서귀포시 강정동 2867-22
주암주택,126.64567,33.54072,1267,제주특별자치도 제주시 조천읍 조천리 803-2
법환초등학교,126.50941,33.236740000000005,1266,제주특별자치도 서귀포시 법환동 1299-4
켄싱턴리조트악근천,126.49082,33.23462,1258,제주특별자치도 서귀포시 강정동 2626-1
남국사,126.54958,33.46215,1258,제주특별자치도 제주시 아라일동 1918-9
하천리마을입구,126.82377,33.35399,1257,제주특별자치도 서귀포시 표선면 하천리 1251-7
알뱅듸왓,126.39065,33.45035,1256,제주특별자치도 제주시 애월읍 장전리 1797
대정초등학교,126.25639,33.224779999999996,1255,제주특별자치도 서귀포시 대정읍 상모리 3871-1
미래컨벤션센터,126.51482,33.506609999999995,1248,제주특별자치도 제주시 용담일동 2583
신효,126.61113,33.263729999999995,1247,제주특별자치도 서귀포시 신효동 768-1
시흥리사무소,126.89845,33.4743,1247,제주특별자치도 서귀포시 성산읍 시흥리 653-1
한라일보,126.51966000000002,33.49857,1241,제주특별자치도 제주시 삼도일동 568-1
성읍1리,126.79911000000001,33.386520000000004,1240,제주특별자치도 서귀포시 표선면 성읍리 727-1
상모리감협,126.26252,33.22415,1239,제주특별자치도 서귀포시 대정읍 상모리 3175-4
공업단지,126.58178000000001,33.29237,1239,제주특별자치도 서귀포시 토평동 3284-1
첨단로8길,126.57212,33.44393,1232,제주특별자치도 제주시 영평동 2273
용흥리,126.36958,33.45172,1229,제주특별자치도 제주시 애월읍 신엄리 3208
서부경찰서,126.40671999999999,33.47278,1228,제주특별자치도 제주시 애월읍 상귀리 419-6
오광로입구,126.45623,33.495459999999994,1228,제주특별자치도 제주시 이호이동 1587-1
상예입구,126.40448,33.2578,1227,제주특별자치도 서귀포시 색달동 2091-6
금능해수욕장,126.23558999999999,33.389540000000004,1226,제주특별자치도 제주시 한림읍 협재리 2689-2
표선파출소,126.83152,33.32328,1225,제주특별자치도 서귀포시 표선면 표선리 779-6
돔뱅이왓,126.3695,33.235,1224,제주특별자치도 서귀포시 하예동 1810-1
계룡동,126.83345,33.5344,1217,제주특별자치도 제주시 구좌읍 한동리 37-2
동물개동산앞,126.4312,33.240120000000005,1214,제주특별자치도 서귀포시 대포동 1812-1
명도암마을회관,126.61086,33.47099,1211,제주특별자치도 제주시 봉개동 418-1
공업단지입구,126.5903,33.28351,1210,제주특별자치도 서귀포시 토평동 1716-1
축산진흥원입구,126.48755,33.446909999999995,1209,제주특별자치도 제주시 노형동 293-17
보목포구(출발),126.60626,33.23949,1209,제주특별자치도 서귀포시 보목동 1635
수산1리비석거리,126.88893999999999,33.44338,1207,제주특별자치도 서귀포시 성산읍 수산리 246-11
대포동,126.43168,33.24293,1203,제주특별자치도 서귀포시 대포동 1599-1
신례초등학교,126.63326,33.28393,1203,제주특별자치도 서귀포시 남원읍 신례리 836-12
한라초등학교,126.48629,33.479,1203,제주특별자치도 제주시 노형동 767
서귀포YWCA,126.56528999999999,33.24457,1201,제주특별자치도 서귀포시 서귀동 558-8
대천환승정류장(표선방향),126.73714,33.43537,1197,제주특별자치도 제주시 구좌읍 송당리 2635-6
명주주택,126.49376000000001,33.495670000000004,1195,제주특별자치도 제주시 연동 2514-1
공항초소,126.48456999999999,33.51358,1194,제주특별자치도 제주시 용담삼동 1286-5
게이트볼장,126.51963,33.49475,1193,제주특별자치도 제주시 오라일동 1076-1
용당리,126.182,33.3346,1191,제주특별자치도 제주시 한경면 용수리 1025
이도수선화아파트,126.55058000000001,33.4944,1191,제주특별자치도 제주시 이도이동 67-1
신성동,126.69457,33.27486,1190,제주특별자치도 서귀포시 남원읍 남원리 2490-116
동일1리,126.24306999999999,33.22818,1189,제주특별자치도 서귀포시 대정읍 동일리 2823-3
게이트볼장,126.51987,33.49492,1187,제주특별자치도 제주시 오라일동 1076-1
안덕초등학교,126.33513,33.25018,1186,제주특별자치도 서귀포시 안덕면 화순리 1290
사동복지회관,126.29005,33.442209999999996,1181,제주특별자치도 제주시 한림읍 귀덕리 4174
앞동산,126.61425,33.26377,1179,제주특별자치도 서귀포시 신효동 842-1
방선문빌리지,126.5368,33.47766,1178,제주특별자치도 제주시 아라일동 2807-4
대포포구,126.43565,33.23888,1176,제주특별자치도 서귀포시 대포동 2415
돈내코,126.58429,33.2997,1174,제주특별자치도 서귀포시 상효동 1463
용두암현대1차아파트,126.50832,33.51627,1174,제주특별자치도 제주시 용담삼동 510-3
애월119센터,126.34871000000001,33.466229999999996,1173,제주특별자치도 제주시 애월읍 고내리 207-4
주르레마을,126.48651000000001,33.450390000000006,1171,제주특별자치도 제주시 노형동 291-20
상모리이교동,126.26717,33.2254,1170,제주특별자치도 서귀포시 대정읍 상모리 2675-2
추자중학교,126.32692,33.945190000000004,1169,제주특별자치도 제주시 추자면 신양리-2
아시아CGI애니메이션센터,126.56782,33.252309999999994,1166,제주특별자치도 서귀포시 동홍동 449
모감동,126.38115,33.47573,1165,제주특별자치도 제주시 애월읍 구엄리 930-1
용담레포츠공원,126.49991999999999,33.51801,1163,제주특별자치도 제주시 용담삼동 1089-5
대동마을,126.46378999999999,33.494609999999994,1161,제주특별자치도 제주시 이호이동 209-4
한림고등학교,126.25426999999999,33.40488,1161,제주특별자치도 제주시 한림읍 옹포리 983
동복리휴게소,126.70765,33.5535,1154,제주특별자치도 제주시 구좌읍 동복리 1759
이호동동마을,126.46095,33.5003,1149,제주특별자치도 제주시 이호일동 1961
새마을금고연수원,126.39716999999999,33.41285,1144,제주특별자치도 제주시 애월읍 유수암리 3257
삼매봉입구,126.5438,33.24491,1141,제주특별자치도 서귀포시 호근동 268-5
탑동입구,126.52483000000001,33.51585,1138,제주특별자치도 제주시 일도일동 1278-11
오름중학교,126.58563000000001,33.517109999999995,1130,제주특별자치도 제주시 도련일동 1895-1
만장굴입구,126.7789,33.54965,1128,제주특별자치도 제주시 구좌읍 월정리 1821-4
삼양파출소사거리,126.58753,33.52052,1127,제주특별자치도 제주시 삼양이동 2181-18
제주동여자중학교,126.54028999999998,33.502629999999996,1122,제주특별자치도 제주시 이도이동 339
정실오거리,126.51448,33.467079999999996,1121,제주특별자치도 제주시 오라이동 44-5
제주중앙중학교,126.49938,33.48553,1120,제주특별자치도 제주시 연동 313
진은동,126.72973,33.28242,1117,제주특별자치도 서귀포시 남원읍 태흥리 1771-3
수산리사무소,126.39457,33.46954,1115,제주특별자치도 제주시 애월읍 수산리 531-1
와흘리,126.63628,33.503029999999995,1114,제주특별자치도 제주시 조천읍 와흘리 1260-5
한라도서관입구,126.51493,33.481190000000005,1114,제주특별자치도 제주시 오라이동 1550-5
서광서리,126.30273000000001,33.28618,1110,제주특별자치도 서귀포시 안덕면 서광리 1906-8
영평알동네,126.56043000000001,33.48215,1109,제주특별자치도 제주시 영평동 2483-7
시흥리,126.89631999999999,33.47663,1109,제주특별자치도 서귀포시 성산읍 시흥리 1127-1
하도리동동,126.88448000000001,33.51605,1108,제주특별자치도 제주시 구좌읍 하도리 1299-5
한림오일시장,126.27277,33.42051,1107,제주특별자치도 제주시 한림읍 대림리 1718-3
진개동산,126.24736000000001,33.22531,1107,제주특별자치도 서귀포시 대정읍 동일리 2998-2
제주아트리움,126.45683000000001,33.46613,1103,제주특별자치도 제주시 해안동 2170-4
성박물관,126.34533,33.25548,1103,제주특별자치도 서귀포시 안덕면 감산리 1736
서호북문,126.52205,33.26123,1103,제주특별자치도 서귀포시 서호동 595-7
세천동,126.675,33.27523,1102,제주특별자치도 서귀포시 남원읍 위미리 894-4
용담새마을금고,126.51488,33.5097,1094,제주특별자치도 제주시 용담일동 2583
판포리,126.19927,33.36457,1092,제주특별자치도 제주시 한경면 판포리 2869-4
동상효,126.60717,33.279959999999996,1091,제주특별자치도 서귀포시 상효동 454-6
